,time,thscode,netAssetValue
0,2017-04-28,001899.OF,0.803
1,2017-05-31,001899.OF,0.771
2,2017-06-30,001899.OF,0.8
3,2017-07-31,001899.OF,0.758
4,2017-08-31,001899.OF,0.801
5,2017-09-29,001899.OF,0.822
6,2017-10-31,001899.OF,0.833
7,2017-11-30,001899.OF,0.801
8,2017-12-29,001899.OF,0.802
9,2018-01-31,001899.OF,0.753
10,2018-02-28,001899.OF,0.755
11,2018-03-30,001899.OF,0.802
12,2018-04-27,001899.OF,0.766
13,2018-05-31,001899.OF,0.731
14,2018-06-29,001899.OF,0.681
15,2018-07-31,001899.OF,0.663
16,2018-08-31,001899.OF,0.613
17,2018-09-28,001899.OF,0.596
18,2018-10-31,001899.OF,0.53
19,2018-11-30,001899.OF,0.561
20,2018-12-28,001899.OF,0.541
21,2019-01-31,001899.OF,0.542
22,2019-02-28,001899.OF,0.646
23,2019-03-29,001899.OF,0.703
24,2019-04-30,001899.OF,0.668
25,2019-05-31,001899.OF,0.621
26,2019-06-28,001899.OF,0.647
27,2019-07-31,001899.OF,0.645
28,2019-08-30,001899.OF,0.634
29,2019-09-30,001899.OF,0.65
30,2019-10-31,001899.OF,0.653
31,2019-11-29,001899.OF,0.638
32,2019-12-31,001899.OF,0.68
33,2020-01-23,001899.OF,0.72
34,2020-02-28,001899.OF,0.74
35,2020-03-31,001899.OF,0.662
36,2020-04-30,001899.OF,0.699
37,2020-05-29,001899.OF,0.688
38,2020-06-30,001899.OF,0.746
39,2020-07-31,001899.OF,0.831
40,2020-08-31,001899.OF,0.846
41,2020-09-30,001899.OF,0.757
42,2020-10-30,001899.OF,0.722
43,2020-11-30,001899.OF,0.732
44,2020-12-31,001899.OF,0.731
45,2021-01-29,001899.OF,0.739
46,2021-02-26,001899.OF,0.706
47,2021-03-31,001899.OF,0.714
48,2021-04-30,001899.OF,0.731
49,2021-05-31,001899.OF,0.767
50,2021-06-30,001899.OF,0.781
51,2021-07-30,001899.OF,0.771
52,2021-08-31,001899.OF,0.737
53,2021-09-30,001899.OF,0.709
54,2021-10-29,001899.OF,0.691
55,2021-11-30,001899.OF,0.708
56,2021-12-31,001899.OF,0.702
57,2022-01-28,001899.OF,0.614
58,2022-02-28,001899.OF,0.633
59,2022-03-01,001899.OF,0.632
