,time,thscode,netAssetValue
0,2017-04-28,000409.OF,1.67
1,2017-05-31,000409.OF,1.611
2,2017-06-30,000409.OF,1.674
3,2017-07-31,000409.OF,1.655
4,2017-08-31,000409.OF,1.705
5,2017-09-29,000409.OF,1.8
6,2017-10-31,000409.OF,1.838
7,2017-11-30,000409.OF,1.762
8,2017-12-29,000409.OF,1.778
9,2018-01-31,000409.OF,1.737
10,2018-02-28,000409.OF,1.679
11,2018-03-30,000409.OF,1.695
12,2018-04-27,000409.OF,1.639
13,2018-05-31,000409.OF,1.634
14,2018-06-29,000409.OF,1.565
15,2018-07-31,000409.OF,1.583
16,2018-08-31,000409.OF,1.465
17,2018-09-28,000409.OF,1.484
18,2018-10-31,000409.OF,1.377
19,2018-11-30,000409.OF,1.426
20,2018-12-28,000409.OF,1.43
21,2019-01-31,000409.OF,1.415
22,2019-02-28,000409.OF,1.596
23,2019-03-29,000409.OF,1.653
24,2019-04-30,000409.OF,1.582
25,2019-05-31,000409.OF,1.489
26,2019-06-28,000409.OF,1.491
27,2019-07-31,000409.OF,1.601
28,2019-08-30,000409.OF,1.64
29,2019-09-30,000409.OF,1.659
30,2019-10-31,000409.OF,1.69
31,2019-11-29,000409.OF,1.744
32,2019-12-31,000409.OF,1.924
33,2020-01-23,000409.OF,2.116
34,2020-02-28,000409.OF,2.18
35,2020-03-31,000409.OF,1.922
36,2020-04-30,000409.OF,2.165
37,2020-05-29,000409.OF,2.232
38,2020-06-30,000409.OF,2.583
39,2020-07-31,000409.OF,3.028
40,2020-08-31,000409.OF,3.044
41,2020-09-30,000409.OF,3.143
42,2020-10-30,000409.OF,3.427
43,2020-11-30,000409.OF,3.544
44,2020-12-31,000409.OF,4.169
45,2021-01-29,000409.OF,4.333
46,2021-02-26,000409.OF,3.925
47,2021-03-31,000409.OF,3.669
48,2021-04-30,000409.OF,3.972
49,2021-05-31,000409.OF,4.373
50,2021-06-30,000409.OF,4.899
51,2021-07-30,000409.OF,5.602
52,2021-08-31,000409.OF,6.077
53,2021-09-30,000409.OF,5.695
54,2021-10-29,000409.OF,6.314
55,2021-11-30,000409.OF,6.103
56,2021-12-31,000409.OF,5.816
57,2022-01-28,000409.OF,5.305
58,2022-02-28,000409.OF,5.433
59,2022-03-01,000409.OF,5.427
