,time,thscode,netAssetValue
0,2017-04-28,168203.OF,0.835
1,2017-05-31,168203.OF,0.792
2,2017-06-30,168203.OF,0.817
3,2017-07-31,168203.OF,0.936
4,2017-08-31,168203.OF,1.004
5,2017-09-29,168203.OF,0.953
6,2017-10-31,168203.OF,0.912
7,2017-11-30,168203.OF,0.986
8,2017-12-29,168203.OF,0.885
9,2018-01-31,168203.OF,0.94
10,2018-02-28,168203.OF,0.94
11,2018-03-30,168203.OF,0.82
12,2018-04-27,168203.OF,0.825
13,2018-05-31,168203.OF,0.765
14,2018-06-29,168203.OF,0.745
15,2018-07-31,168203.OF,0.831
16,2018-08-31,168203.OF,0.765
17,2018-09-28,168203.OF,0.765
18,2018-10-31,168203.OF,0.727
19,2018-11-30,168203.OF,0.913
20,2018-12-28,168203.OF,0.876
21,2019-01-31,168203.OF,0.905
22,2019-02-28,168203.OF,1.027
23,2019-03-29,168203.OF,1.043
24,2019-04-30,168203.OF,0.996
25,2019-05-31,168203.OF,0.946
26,2019-06-28,168203.OF,0.943
27,2019-07-31,168203.OF,0.906
28,2019-08-30,168203.OF,0.854
29,2019-09-30,168203.OF,0.852
30,2019-10-31,168203.OF,0.839
31,2019-11-29,168203.OF,0.86
32,2019-12-31,168203.OF,0.872
33,2020-01-23,168203.OF,0.829
34,2020-02-28,168203.OF,0.807
35,2020-03-31,168203.OF,0.792
36,2020-04-30,168203.OF,0.814
37,2020-05-29,168203.OF,0.817
38,2020-06-30,168203.OF,0.838
39,2020-07-31,168203.OF,0.899
40,2020-08-31,168203.OF,0.912
41,2020-09-30,168203.OF,0.891
42,2020-10-30,168203.OF,0.902
43,2020-11-30,168203.OF,0.981
44,2020-12-31,168203.OF,0.93
45,2021-01-29,168203.OF,0.941
46,2021-02-26,168203.OF,1.023
47,2021-03-31,168203.OF,1.093
48,2021-04-30,168203.OF,1.177
49,2021-05-31,168203.OF,1.183
50,2021-06-30,168203.OF,1.197
51,2021-07-30,168203.OF,1.417
52,2021-08-31,168203.OF,1.674
53,2021-09-30,168203.OF,1.461
54,2021-10-29,168203.OF,1.317
55,2021-11-30,168203.OF,1.338
56,2021-12-31,168203.OF,1.372
57,2022-01-28,168203.OF,1.285
58,2022-02-28,168203.OF,1.372
59,2022-03-01,168203.OF,1.371
