,time,thscode,netAssetValue
0,2017-04-28,000478.OF,2.3018
1,2017-05-31,000478.OF,2.1577
2,2017-06-30,000478.OF,2.282
3,2017-07-31,000478.OF,2.3701
4,2017-08-31,000478.OF,2.4407
5,2017-09-29,000478.OF,2.4887
6,2017-10-31,000478.OF,2.4692
7,2017-11-30,000478.OF,2.3535
8,2017-12-29,000478.OF,2.3536
9,2018-01-31,000478.OF,2.3739
10,2018-02-28,000478.OF,2.3238
11,2018-03-30,000478.OF,2.3292
12,2018-04-27,000478.OF,2.2321
13,2018-05-31,000478.OF,2.2008
14,2018-06-29,000478.OF,2.0322
15,2018-07-31,000478.OF,2.0214
16,2018-08-31,000478.OF,1.8563
17,2018-09-28,000478.OF,1.8423
18,2018-10-31,000478.OF,1.6475
19,2018-11-30,000478.OF,1.6831
20,2018-12-28,000478.OF,1.6148
21,2019-01-31,000478.OF,1.6268
22,2019-02-28,000478.OF,1.9201
23,2019-03-29,000478.OF,2.1166
24,2019-04-30,000478.OF,2.0382
25,2019-05-31,000478.OF,1.9117
26,2019-06-28,000478.OF,1.9445
27,2019-07-31,000478.OF,1.9407
28,2019-08-30,000478.OF,1.9231
29,2019-09-30,000478.OF,1.9446
30,2019-10-31,000478.OF,1.9516
31,2019-11-29,000478.OF,1.9325
32,2019-12-31,000478.OF,2.0609
33,2020-01-23,000478.OF,2.0879
34,2020-02-28,000478.OF,2.0798
35,2020-03-31,000478.OF,1.9361
36,2020-04-30,000478.OF,2.0711
37,2020-05-29,000478.OF,2.0909
38,2020-06-30,000478.OF,2.3452
39,2020-07-31,000478.OF,2.7372
40,2020-08-31,000478.OF,2.7987
41,2020-09-30,000478.OF,2.5843
42,2020-10-30,000478.OF,2.5656
43,2020-11-30,000478.OF,2.6014
44,2020-12-31,000478.OF,2.622
45,2021-01-29,000478.OF,2.6956
46,2021-02-26,000478.OF,2.6821
47,2021-03-31,000478.OF,2.6207
48,2021-04-30,000478.OF,2.7387
49,2021-05-31,000478.OF,2.8146
50,2021-06-30,000478.OF,2.914
51,2021-07-30,000478.OF,2.9582
52,2021-08-31,000478.OF,3.2314
53,2021-09-30,000478.OF,3.1271
54,2021-10-29,000478.OF,3.0748
55,2021-11-30,000478.OF,3.1642
56,2021-12-31,000478.OF,3.1933
57,2022-01-28,000478.OF,2.8807
58,2022-02-28,000478.OF,3.0543
59,2022-03-01,000478.OF,3.0616
