,time,thscode,netAssetValue
0,2017-04-28,000309.OF,1.836
1,2017-05-31,000309.OF,1.8
2,2017-06-30,000309.OF,1.897
3,2017-07-31,000309.OF,1.856
4,2017-08-31,000309.OF,1.833
5,2017-09-29,000309.OF,1.844
6,2017-10-31,000309.OF,1.917
7,2017-11-30,000309.OF,1.908
8,2017-12-29,000309.OF,1.901
9,2018-01-31,000309.OF,1.915
10,2018-02-28,000309.OF,1.789
11,2018-03-30,000309.OF,1.773
12,2018-04-27,000309.OF,1.746
13,2018-05-31,000309.OF,1.761
14,2018-06-29,000309.OF,1.594
15,2018-07-31,000309.OF,1.579
16,2018-08-31,000309.OF,1.509
17,2018-09-28,000309.OF,1.583
18,2018-10-31,000309.OF,1.448
19,2018-11-30,000309.OF,1.516
20,2018-12-28,000309.OF,1.435
21,2019-01-31,000309.OF,1.526
22,2019-02-28,000309.OF,1.754
23,2019-03-29,000309.OF,1.851
24,2019-04-30,000309.OF,1.815
25,2019-05-31,000309.OF,1.664
26,2019-06-28,000309.OF,1.743
27,2019-07-31,000309.OF,1.812
28,2019-08-30,000309.OF,1.857
29,2019-09-30,000309.OF,1.89
30,2019-10-31,000309.OF,1.907
31,2019-11-29,000309.OF,1.92
32,2019-12-31,000309.OF,2.138
33,2020-01-23,000309.OF,2.196
34,2020-02-28,000309.OF,2.342
35,2020-03-31,000309.OF,2.189
36,2020-04-30,000309.OF,2.278
37,2020-05-29,000309.OF,2.305
38,2020-06-30,000309.OF,2.606
39,2020-07-31,000309.OF,2.962
40,2020-08-31,000309.OF,2.889
41,2020-09-30,000309.OF,2.96
42,2020-10-30,000309.OF,3.095
43,2020-11-30,000309.OF,3.253
44,2020-12-31,000309.OF,3.303
45,2021-01-29,000309.OF,3.433
46,2021-02-26,000309.OF,3.369
47,2021-03-31,000309.OF,3.249
48,2021-04-30,000309.OF,3.315
49,2021-05-31,000309.OF,3.625
50,2021-06-30,000309.OF,3.862
51,2021-07-30,000309.OF,3.983
52,2021-08-31,000309.OF,4.034
53,2021-09-30,000309.OF,3.957
54,2021-10-29,000309.OF,4.082
55,2021-11-30,000309.OF,4.364
56,2021-12-31,000309.OF,4.274
57,2022-01-28,000309.OF,3.792
58,2022-02-28,000309.OF,3.882
59,2022-03-01,000309.OF,3.885
