,time,thscode,netAssetValue
0,2017-04-28,501009.OF,1.015
1,2017-05-31,501009.OF,1.006
2,2017-06-30,501009.OF,1.0475
3,2017-07-31,501009.OF,0.9799
4,2017-08-31,501009.OF,1.0226
5,2017-09-29,501009.OF,1.0849
6,2017-10-31,501009.OF,1.1513
7,2017-11-30,501009.OF,1.1461
8,2017-12-29,501009.OF,1.1518
9,2018-01-31,501009.OF,1.1055
10,2018-02-28,501009.OF,1.0789
11,2018-03-30,501009.OF,1.2207
12,2018-04-27,501009.OF,1.2408
13,2018-05-31,501009.OF,1.3287
14,2018-06-29,501009.OF,1.226
15,2018-07-31,501009.OF,1.1169
16,2018-08-31,501009.OF,1.0657
17,2018-09-28,501009.OF,1.0823
18,2018-10-31,501009.OF,0.9115
19,2018-11-30,501009.OF,0.9927
20,2018-12-28,501009.OF,0.8675
21,2019-01-31,501009.OF,0.8398
22,2019-02-28,501009.OF,1.0318
23,2019-03-29,501009.OF,1.1676
24,2019-04-30,501009.OF,1.1282
25,2019-05-31,501009.OF,1.0757
26,2019-06-28,501009.OF,1.1356
27,2019-07-31,501009.OF,1.1555
28,2019-08-30,501009.OF,1.2422
29,2019-09-30,501009.OF,1.2632
30,2019-10-31,501009.OF,1.3341
31,2019-11-29,501009.OF,1.2818
32,2019-12-31,501009.OF,1.3286
33,2020-01-23,501009.OF,1.4226
34,2020-02-28,501009.OF,1.5012
35,2020-03-31,501009.OF,1.5414
36,2020-04-30,501009.OF,1.6897
37,2020-05-29,501009.OF,1.8167
38,2020-06-30,501009.OF,2.1359
39,2020-07-31,501009.OF,2.6267
40,2020-08-31,501009.OF,2.4642
41,2020-09-30,501009.OF,2.2911
42,2020-10-30,501009.OF,2.3893
43,2020-11-30,501009.OF,2.1349
44,2020-12-31,501009.OF,2.4714
45,2021-01-29,501009.OF,2.5373
46,2021-02-26,501009.OF,2.4228
47,2021-03-31,501009.OF,2.375
48,2021-04-30,501009.OF,2.7122
49,2021-05-31,501009.OF,2.7397
50,2021-06-30,501009.OF,2.7139
51,2021-07-30,501009.OF,2.5303
52,2021-08-31,501009.OF,2.2611
53,2021-09-30,501009.OF,2.3323
54,2021-10-29,501009.OF,2.2238
55,2021-11-30,501009.OF,2.2663
56,2021-12-31,501009.OF,2.124
57,2022-01-28,501009.OF,1.8039
58,2022-02-28,501009.OF,1.8644
59,2022-03-01,501009.OF,1.8716
