,time,thscode,netAssetValue
0,2017-04-28,000368.OF,1.378
1,2017-05-31,000368.OF,1.3974
2,2017-06-30,000368.OF,1.4739
3,2017-07-31,000368.OF,1.4854
4,2017-08-31,000368.OF,1.5298
5,2017-09-29,000368.OF,1.5584
6,2017-10-31,000368.OF,1.6438
7,2017-11-30,000368.OF,1.6161
8,2017-12-29,000368.OF,1.6195
9,2018-01-31,000368.OF,1.6786
10,2018-02-28,000368.OF,1.5862
11,2018-03-30,000368.OF,1.5343
12,2018-04-27,000368.OF,1.4799
13,2018-05-31,000368.OF,1.5361
14,2018-06-29,000368.OF,1.4296
15,2018-07-31,000368.OF,1.4264
16,2018-08-31,000368.OF,1.3583
17,2018-09-28,000368.OF,1.4054
18,2018-10-31,000368.OF,1.2842
19,2018-11-30,000368.OF,1.277
20,2018-12-28,000368.OF,1.2076
21,2019-01-31,000368.OF,1.255
22,2019-02-28,000368.OF,1.4287
23,2019-03-29,000368.OF,1.5212
24,2019-04-30,000368.OF,1.5058
25,2019-05-31,000368.OF,1.4207
26,2019-06-28,000368.OF,1.4829
27,2019-07-31,000368.OF,1.4996
28,2019-08-30,000368.OF,1.5014
29,2019-09-30,000368.OF,1.5225
30,2019-10-31,000368.OF,1.534
31,2019-11-29,000368.OF,1.5193
32,2019-12-31,000368.OF,1.6209
33,2020-01-23,000368.OF,1.6319
34,2020-02-28,000368.OF,1.6734
35,2020-03-31,000368.OF,1.5836
36,2020-04-30,000368.OF,1.6628
37,2020-05-29,000368.OF,1.6593
38,2020-06-30,000368.OF,1.8276
39,2020-07-31,000368.OF,2.1173
40,2020-08-31,000368.OF,2.1992
41,2020-09-30,000368.OF,2.0981
42,2020-10-30,000368.OF,2.15
43,2020-11-30,000368.OF,2.2928
44,2020-12-31,000368.OF,2.3751
45,2021-01-29,000368.OF,2.4511
46,2021-02-26,000368.OF,2.4536
47,2021-03-31,000368.OF,2.3903
48,2021-04-30,000368.OF,2.3944
49,2021-05-31,000368.OF,2.4861
50,2021-06-30,000368.OF,2.4968
51,2021-07-30,000368.OF,2.4223
52,2021-08-31,000368.OF,2.4608
53,2021-09-30,000368.OF,2.5679
54,2021-10-29,000368.OF,2.5178
55,2021-11-30,000368.OF,2.482
56,2021-12-31,000368.OF,2.5759
57,2022-01-28,000368.OF,2.4041
58,2022-02-28,000368.OF,2.4587
59,2022-03-01,000368.OF,2.4724
