,time,thscode,netAssetValue
0,2017-04-28,001171.OF,0.681
1,2017-05-31,001171.OF,0.686
2,2017-06-30,001171.OF,0.722
3,2017-07-31,001171.OF,0.698
4,2017-08-31,001171.OF,0.706
5,2017-09-29,001171.OF,0.733
6,2017-10-31,001171.OF,0.771
7,2017-11-30,001171.OF,0.742
8,2017-12-29,001171.OF,0.783
9,2018-01-31,001171.OF,0.809
10,2018-02-28,001171.OF,0.798
11,2018-03-30,001171.OF,0.87
12,2018-04-27,001171.OF,0.876
13,2018-05-31,001171.OF,0.933
14,2018-06-29,001171.OF,0.865
15,2018-07-31,001171.OF,0.824
16,2018-08-31,001171.OF,0.758
17,2018-09-28,001171.OF,0.744
18,2018-10-31,001171.OF,0.659
19,2018-11-30,001171.OF,0.691
20,2018-12-28,001171.OF,0.622
21,2019-01-31,001171.OF,0.656
22,2019-02-28,001171.OF,0.776
23,2019-03-29,001171.OF,0.83
24,2019-04-30,001171.OF,0.827
25,2019-05-31,001171.OF,0.79
26,2019-06-28,001171.OF,0.814
27,2019-07-31,001171.OF,0.823
28,2019-08-30,001171.OF,0.88
29,2019-09-30,001171.OF,0.9
30,2019-10-31,001171.OF,0.947
31,2019-11-29,001171.OF,0.936
32,2019-12-31,001171.OF,0.96
33,2020-01-23,001171.OF,1.047
34,2020-02-28,001171.OF,1.155
35,2020-03-31,001171.OF,1.204
36,2020-04-30,001171.OF,1.291
37,2020-05-29,001171.OF,1.447
38,2020-06-30,001171.OF,1.673
39,2020-07-31,001171.OF,1.772
40,2020-08-31,001171.OF,1.745
41,2020-09-30,001171.OF,1.621
42,2020-10-30,001171.OF,1.707
43,2020-11-30,001171.OF,1.56
44,2020-12-31,001171.OF,1.813
45,2021-01-29,001171.OF,2.014
46,2021-02-26,001171.OF,1.936
47,2021-03-31,001171.OF,2.0
48,2021-04-30,001171.OF,2.252
49,2021-05-31,001171.OF,2.339
50,2021-06-30,001171.OF,2.449
51,2021-07-30,001171.OF,2.312
52,2021-08-31,001171.OF,2.146
53,2021-09-30,001171.OF,2.331
54,2021-10-29,001171.OF,2.224
55,2021-11-30,001171.OF,2.258
56,2021-12-31,001171.OF,2.109
57,2022-01-28,001171.OF,1.827
58,2022-02-28,001171.OF,1.86
59,2022-03-01,001171.OF,1.881
