,time,thscode,netAssetValue
0,2017-04-28,000312.OF,1.5754
1,2017-05-31,000312.OF,1.5903
2,2017-06-30,000312.OF,1.715
3,2017-07-31,000312.OF,1.8473
4,2017-08-31,000312.OF,1.8736
5,2017-09-29,000312.OF,1.8423
6,2017-10-31,000312.OF,1.8969
7,2017-11-30,000312.OF,1.5467
8,2017-12-29,000312.OF,1.5724
9,2018-01-31,000312.OF,1.6471
10,2018-02-28,000312.OF,1.5589
11,2018-03-30,000312.OF,1.5194
12,2018-04-27,000312.OF,1.4783
13,2018-05-31,000312.OF,1.4941
14,2018-06-29,000312.OF,1.4501
15,2018-07-31,000312.OF,1.4633
16,2018-08-31,000312.OF,1.3833
17,2018-09-28,000312.OF,1.4138
18,2018-10-31,000312.OF,1.2875
19,2018-11-30,000312.OF,1.2829
20,2018-12-28,000312.OF,1.2366
21,2019-01-31,000312.OF,1.2976
22,2019-02-28,000312.OF,1.4717
23,2019-03-29,000312.OF,1.5532
24,2019-04-30,000312.OF,1.5802
25,2019-05-31,000312.OF,1.4918
26,2019-06-28,000312.OF,1.5863
27,2019-07-31,000312.OF,1.61
28,2019-08-30,000312.OF,1.6083
29,2019-09-30,000312.OF,1.6211
30,2019-10-31,000312.OF,1.6513
31,2019-11-29,000312.OF,1.6213
32,2019-12-31,000312.OF,1.726
33,2020-01-23,000312.OF,1.7162
34,2020-02-28,000312.OF,1.7315
35,2020-03-31,000312.OF,1.6196
36,2020-04-30,000312.OF,1.7328
37,2020-05-29,000312.OF,1.728
38,2020-06-30,000312.OF,1.9075
39,2020-07-31,000312.OF,2.23
40,2020-08-31,000312.OF,2.3181
41,2020-09-30,000312.OF,2.2128
42,2020-10-30,000312.OF,2.2607
43,2020-11-30,000312.OF,2.3633
44,2020-12-31,000312.OF,2.5482
45,2021-01-29,000312.OF,2.6171
46,2021-02-26,000312.OF,2.5713
47,2021-03-31,000312.OF,2.4147
48,2021-04-30,000312.OF,2.5035
49,2021-05-31,000312.OF,2.6502
50,2021-06-30,000312.OF,2.6828
51,2021-07-30,000312.OF,2.5498
52,2021-08-31,000312.OF,2.5595
53,2021-09-30,000312.OF,2.5665
54,2021-10-29,000312.OF,2.6016
55,2021-11-30,000312.OF,2.5946
56,2021-12-31,000312.OF,2.5879
57,2022-01-28,000312.OF,2.3471
58,2022-02-28,000312.OF,2.3733
59,2022-03-01,000312.OF,2.3911
