,time,thscode,netAssetValue
0,2017-04-28,000761.OF,1.073
1,2017-05-31,000761.OF,1.063
2,2017-06-30,000761.OF,1.142
3,2017-07-31,000761.OF,1.148
4,2017-08-31,000761.OF,1.174
5,2017-09-29,000761.OF,1.223
6,2017-10-31,000761.OF,1.251
7,2017-11-30,000761.OF,1.198
8,2017-12-29,000761.OF,1.228
9,2018-01-31,000761.OF,1.249
10,2018-02-28,000761.OF,1.203
11,2018-03-30,000761.OF,1.176
12,2018-04-27,000761.OF,1.148
13,2018-05-31,000761.OF,1.194
14,2018-06-29,000761.OF,1.106
15,2018-07-31,000761.OF,1.095
16,2018-08-31,000761.OF,1.027
17,2018-09-28,000761.OF,1.051
18,2018-10-31,000761.OF,0.956
19,2018-11-30,000761.OF,0.984
20,2018-12-28,000761.OF,0.937
21,2019-01-31,000761.OF,0.977
22,2019-02-28,000761.OF,1.079
23,2019-03-29,000761.OF,1.151
24,2019-04-30,000761.OF,1.116
25,2019-05-31,000761.OF,1.061
26,2019-06-28,000761.OF,1.111
27,2019-07-31,000761.OF,1.126
28,2019-08-30,000761.OF,1.134
29,2019-09-30,000761.OF,1.14
30,2019-10-31,000761.OF,1.156
31,2019-11-29,000761.OF,1.147
32,2019-12-31,000761.OF,1.232
33,2020-01-23,000761.OF,1.219
34,2020-02-28,000761.OF,1.247
35,2020-03-31,000761.OF,1.157
36,2020-04-30,000761.OF,1.258
37,2020-05-29,000761.OF,1.298
38,2020-06-30,000761.OF,1.4761
39,2020-07-31,000761.OF,1.7346
40,2020-08-31,000761.OF,1.7819
41,2020-09-30,000761.OF,1.7178
42,2020-10-30,000761.OF,1.7926
43,2020-11-30,000761.OF,1.8504
44,2020-12-31,000761.OF,1.9954
45,2021-01-29,000761.OF,2.1519
46,2021-02-26,000761.OF,2.0872
47,2021-03-31,000761.OF,1.9811
48,2021-04-30,000761.OF,2.0508
49,2021-05-31,000761.OF,2.1393
50,2021-06-30,000761.OF,2.1951
51,2021-07-30,000761.OF,1.9717
52,2021-08-31,000761.OF,1.9339
53,2021-09-30,000761.OF,1.9521
54,2021-10-29,000761.OF,1.9077
55,2021-11-30,000761.OF,1.9164
56,2021-12-31,000761.OF,1.947
57,2022-01-28,000761.OF,1.7667
58,2022-02-28,000761.OF,1.7442
59,2022-03-01,000761.OF,1.7578
