,time,thscode,netAssetValue
0,2017-04-28,161612.OF,0.832
1,2017-05-31,161612.OF,0.806
2,2017-06-30,161612.OF,0.861
3,2017-07-31,161612.OF,0.861
4,2017-08-31,161612.OF,0.887
5,2017-09-29,161612.OF,0.912
6,2017-10-31,161612.OF,0.934
7,2017-11-30,161612.OF,0.902
8,2017-12-29,161612.OF,0.912
9,2018-01-31,161612.OF,0.923
10,2018-02-28,161612.OF,0.897
11,2018-03-30,161612.OF,0.901
12,2018-04-27,161612.OF,0.857
13,2018-05-31,161612.OF,0.858
14,2018-06-29,161612.OF,0.791
15,2018-07-31,161612.OF,0.776
16,2018-08-31,161612.OF,0.719
17,2018-09-28,161612.OF,0.716
18,2018-10-31,161612.OF,0.641
19,2018-11-30,161612.OF,0.66
20,2018-12-28,161612.OF,0.624
21,2019-01-31,161612.OF,0.647
22,2019-02-28,161612.OF,0.773
23,2019-03-29,161612.OF,0.846
24,2019-04-30,161612.OF,0.831
25,2019-05-31,161612.OF,0.774
26,2019-06-28,161612.OF,0.799
27,2019-07-31,161612.OF,0.815
28,2019-08-30,161612.OF,0.821
29,2019-09-30,161612.OF,0.829
30,2019-10-31,161612.OF,0.85
31,2019-11-29,161612.OF,0.846
32,2019-12-31,161612.OF,0.916
33,2020-01-23,161612.OF,0.94
34,2020-02-28,161612.OF,0.97
35,2020-03-31,161612.OF,0.881
36,2020-04-30,161612.OF,0.949
37,2020-05-29,161612.OF,0.951
38,2020-06-30,161612.OF,1.065
39,2020-07-31,161612.OF,1.207
40,2020-08-31,161612.OF,1.231
41,2020-09-30,161612.OF,1.169
42,2020-10-30,161612.OF,1.205
43,2020-11-30,161612.OF,1.242
44,2020-12-31,161612.OF,1.32
45,2021-01-29,161612.OF,1.328
46,2021-02-26,161612.OF,1.295
47,2021-03-31,161612.OF,1.232
48,2021-04-30,161612.OF,1.305
49,2021-05-31,161612.OF,1.359
50,2021-06-30,161612.OF,1.389
51,2021-07-30,161612.OF,1.344
52,2021-08-31,161612.OF,1.336
53,2021-09-30,161612.OF,1.333
54,2021-10-29,161612.OF,1.349
55,2021-11-30,161612.OF,1.38
56,2021-12-31,161612.OF,1.376
57,2022-01-28,161612.OF,1.204
58,2022-02-28,161612.OF,1.212
59,2022-03-01,161612.OF,1.215
