,time,thscode,netAssetValue
0,2017-04-28,004194.OF,0.9257
1,2017-05-31,004194.OF,0.8672
2,2017-06-30,004194.OF,0.913
3,2017-07-31,004194.OF,0.9305
4,2017-08-31,004194.OF,0.9618
5,2017-09-29,004194.OF,0.9874
6,2017-10-31,004194.OF,0.9753
7,2017-11-30,004194.OF,0.9352
8,2017-12-29,004194.OF,0.9208
9,2018-01-31,004194.OF,0.9252
10,2018-02-28,004194.OF,0.894
11,2018-03-30,004194.OF,0.919
12,2018-04-27,004194.OF,0.8867
13,2018-05-31,004194.OF,0.8729
14,2018-06-29,004194.OF,0.7995
15,2018-07-31,004194.OF,0.8052
16,2018-08-31,004194.OF,0.7364
17,2018-09-28,004194.OF,0.7271
18,2018-10-31,004194.OF,0.6524
19,2018-11-30,004194.OF,0.6807
20,2018-12-28,004194.OF,0.6523
21,2019-01-31,004194.OF,0.6484
22,2019-02-28,004194.OF,0.7613
23,2019-03-29,004194.OF,0.8392
24,2019-04-30,004194.OF,0.8286
25,2019-05-31,004194.OF,0.7859
26,2019-06-28,004194.OF,0.8127
27,2019-07-31,004194.OF,0.8227
28,2019-08-30,004194.OF,0.824
29,2019-09-30,004194.OF,0.8431
30,2019-10-31,004194.OF,0.8574
31,2019-11-29,004194.OF,0.8583
32,2019-12-31,004194.OF,0.9295
33,2020-01-23,004194.OF,0.9599
34,2020-02-28,004194.OF,0.9972
35,2020-03-31,004194.OF,0.9436
36,2020-04-30,004194.OF,1.0163
37,2020-05-29,004194.OF,1.0597
38,2020-06-30,004194.OF,1.1739
39,2020-07-31,004194.OF,1.3098
40,2020-08-31,004194.OF,1.356
41,2020-09-30,004194.OF,1.2734
42,2020-10-30,004194.OF,1.2708
43,2020-11-30,004194.OF,1.2796
44,2020-12-31,004194.OF,1.2805
45,2021-01-29,004194.OF,1.2738
46,2021-02-26,004194.OF,1.2885
47,2021-03-31,004194.OF,1.311
48,2021-04-30,004194.OF,1.3274
49,2021-05-31,004194.OF,1.3798
50,2021-06-30,004194.OF,1.4356
51,2021-07-30,004194.OF,1.4514
52,2021-08-31,004194.OF,1.5585
53,2021-09-30,004194.OF,1.5135
54,2021-10-29,004194.OF,1.5017
55,2021-11-30,004194.OF,1.6536
56,2021-12-31,004194.OF,1.6419
57,2022-01-28,004194.OF,1.4726
58,2022-02-28,004194.OF,1.5693
59,2022-03-01,004194.OF,1.5741
