,time,thscode,netAssetValue
0,2017-04-28,003956.OF,0.9811
1,2017-05-31,003956.OF,0.9695
2,2017-06-30,003956.OF,0.9931
3,2017-07-31,003956.OF,0.9644
4,2017-08-31,003956.OF,0.9945
5,2017-09-29,003956.OF,1.0133
6,2017-10-31,003956.OF,0.9864
7,2017-11-30,003956.OF,0.9359
8,2017-12-29,003956.OF,0.9539
9,2018-01-31,003956.OF,0.9325
10,2018-02-28,003956.OF,0.94
11,2018-03-30,003956.OF,0.9737
12,2018-04-27,003956.OF,0.928
13,2018-05-31,003956.OF,0.963
14,2018-06-29,003956.OF,0.8668
15,2018-07-31,003956.OF,0.8634
16,2018-08-31,003956.OF,0.8117
17,2018-09-28,003956.OF,0.8037
18,2018-10-31,003956.OF,0.7545
19,2018-11-30,003956.OF,0.7695
20,2018-12-28,003956.OF,0.7723
21,2019-01-31,003956.OF,0.7847
22,2019-02-28,003956.OF,0.9194
23,2019-03-29,003956.OF,1.0267
24,2019-04-30,003956.OF,0.9666
25,2019-05-31,003956.OF,0.9188
26,2019-06-28,003956.OF,0.9508
27,2019-07-31,003956.OF,0.9787
28,2019-08-30,003956.OF,1.0866
29,2019-09-30,003956.OF,1.1274
30,2019-10-31,003956.OF,1.1925
31,2019-11-29,003956.OF,1.2538
32,2019-12-31,003956.OF,1.4011
33,2020-01-23,003956.OF,1.5843
34,2020-02-28,003956.OF,1.7157
35,2020-03-31,003956.OF,1.4076
36,2020-04-30,003956.OF,1.5402
37,2020-05-29,003956.OF,1.6727
38,2020-06-30,003956.OF,1.8887
39,2020-07-31,003956.OF,2.1932
40,2020-08-31,003956.OF,1.9214
41,2020-09-30,003956.OF,1.847
42,2020-10-30,003956.OF,1.842
43,2020-11-30,003956.OF,1.8811
44,2020-12-31,003956.OF,2.149
45,2021-01-29,003956.OF,2.1774
46,2021-02-26,003956.OF,1.9063
47,2021-03-31,003956.OF,1.8512
48,2021-04-30,003956.OF,1.9337
49,2021-05-31,003956.OF,2.129
50,2021-06-30,003956.OF,2.2599
51,2021-07-30,003956.OF,2.5754
52,2021-08-31,003956.OF,2.6455
53,2021-09-30,003956.OF,2.3109
54,2021-10-29,003956.OF,2.4776
55,2021-11-30,003956.OF,2.6567
56,2021-12-31,003956.OF,2.4347
57,2022-01-28,003956.OF,2.0016
58,2022-02-28,003956.OF,1.9573
59,2022-03-01,003956.OF,1.9418
