,time,thscode,netAssetValue
0,2017-04-28,110020.OF,1.143
1,2017-05-31,110020.OF,1.1622
2,2017-06-30,110020.OF,1.2231
3,2017-07-31,110020.OF,1.2546
4,2017-08-31,110020.OF,1.2839
5,2017-09-29,110020.OF,1.2893
6,2017-10-31,110020.OF,1.3432
7,2017-11-30,110020.OF,1.3437
8,2017-12-29,110020.OF,1.3479
9,2018-01-31,110020.OF,1.4252
10,2018-02-28,110020.OF,1.3479
11,2018-03-30,110020.OF,1.3076
12,2018-04-27,110020.OF,1.2636
13,2018-05-31,110020.OF,1.2797
14,2018-06-29,110020.OF,1.1953
15,2018-07-31,110020.OF,1.208
16,2018-08-31,110020.OF,1.1514
17,2018-09-28,110020.OF,1.1863
18,2018-10-31,110020.OF,1.0949
19,2018-11-30,110020.OF,1.1013
20,2018-12-28,110020.OF,1.0487
21,2019-01-31,110020.OF,1.1104
22,2019-02-28,110020.OF,1.2601
23,2019-03-29,110020.OF,1.3246
24,2019-04-30,110020.OF,1.338
25,2019-05-31,110020.OF,1.2522
26,2019-06-28,110020.OF,1.3236
27,2019-07-31,110020.OF,1.3349
28,2019-08-30,110020.OF,1.3265
29,2019-09-30,110020.OF,1.3327
30,2019-10-31,110020.OF,1.3561
31,2019-11-29,110020.OF,1.3365
32,2019-12-31,110020.OF,1.4241
33,2020-01-23,110020.OF,1.396
34,2020-02-28,110020.OF,1.3763
35,2020-03-31,110020.OF,1.2929
36,2020-04-30,110020.OF,1.3686
37,2020-05-29,110020.OF,1.3577
38,2020-06-30,110020.OF,1.465
39,2020-07-31,110020.OF,1.6587
40,2020-08-31,110020.OF,1.7053
41,2020-09-30,110020.OF,1.632
42,2020-10-30,110020.OF,1.6713
43,2020-11-30,110020.OF,1.7619
44,2020-12-31,110020.OF,1.8473
45,2021-01-29,110020.OF,1.8943
46,2021-02-26,110020.OF,1.8901
47,2021-03-31,110020.OF,1.794
48,2021-04-30,110020.OF,1.8236
49,2021-05-31,110020.OF,1.8962
50,2021-06-30,110020.OF,1.8732
51,2021-07-30,110020.OF,1.7453
52,2021-08-31,110020.OF,1.7492
53,2021-09-30,110020.OF,1.7729
54,2021-10-29,110020.OF,1.789
55,2021-11-30,110020.OF,1.7638
56,2021-12-31,110020.OF,1.8024
57,2022-01-28,110020.OF,1.6728
58,2022-02-28,110020.OF,1.6793
59,2022-03-01,110020.OF,1.6922
