,time,thscode,netAssetValue
0,2017-04-28,002907.OF,0.996
1,2017-05-31,002907.OF,0.936
2,2017-06-30,002907.OF,0.986
3,2017-07-31,002907.OF,1.046
4,2017-08-31,002907.OF,1.084
5,2017-09-29,002907.OF,1.115
6,2017-10-31,002907.OF,1.112
7,2017-11-30,002907.OF,1.096
8,2017-12-29,002907.OF,1.09
9,2018-01-31,002907.OF,1.095
10,2018-02-28,002907.OF,1.06
11,2018-03-30,002907.OF,1.047
12,2018-04-27,002907.OF,0.998
13,2018-05-31,002907.OF,0.987
14,2018-06-29,002907.OF,0.901
15,2018-07-31,002907.OF,0.909
16,2018-08-31,002907.OF,0.853
17,2018-09-28,002907.OF,0.842
18,2018-10-31,002907.OF,0.765
19,2018-11-30,002907.OF,0.784
20,2018-12-28,002907.OF,0.75
21,2019-01-31,002907.OF,0.734
22,2019-02-28,002907.OF,0.87
23,2019-03-29,002907.OF,0.94
24,2019-04-30,002907.OF,0.904
25,2019-05-31,002907.OF,0.847
26,2019-06-28,002907.OF,0.856
27,2019-07-31,002907.OF,0.881
28,2019-08-30,002907.OF,0.884
29,2019-09-30,002907.OF,0.89
30,2019-10-31,002907.OF,0.891
31,2019-11-29,002907.OF,0.886
32,2019-12-31,002907.OF,0.951
33,2020-01-23,002907.OF,0.984
34,2020-02-28,002907.OF,0.993
35,2020-03-31,002907.OF,0.902
36,2020-04-30,002907.OF,0.98
37,2020-05-29,002907.OF,0.992
38,2020-06-30,002907.OF,1.105
39,2020-07-31,002907.OF,1.273
40,2020-08-31,002907.OF,1.3
41,2020-09-30,002907.OF,1.224
42,2020-10-30,002907.OF,1.211
43,2020-11-30,002907.OF,1.243
44,2020-12-31,002907.OF,1.313
45,2021-01-29,002907.OF,1.34
46,2021-02-26,002907.OF,1.295
47,2021-03-31,002907.OF,1.225
48,2021-04-30,002907.OF,1.295
49,2021-05-31,002907.OF,1.342
50,2021-06-30,002907.OF,1.383
51,2021-07-30,002907.OF,1.399
52,2021-08-31,002907.OF,1.473
53,2021-09-30,002907.OF,1.402
54,2021-10-29,002907.OF,1.401
55,2021-11-30,002907.OF,1.422
56,2021-12-31,002907.OF,1.418
57,2022-01-28,002907.OF,1.266
58,2022-02-28,002907.OF,1.31
59,2022-03-01,002907.OF,1.311
