,time,thscode,netAssetValue
0,2017-04-28,162307.OF,1.051
1,2017-05-31,162307.OF,1.098
2,2017-06-30,162307.OF,1.152
3,2017-07-31,162307.OF,1.182
4,2017-08-31,162307.OF,1.208
5,2017-09-29,162307.OF,1.212
6,2017-10-31,162307.OF,1.281
7,2017-11-30,162307.OF,1.296
8,2017-12-29,162307.OF,1.303
9,2018-01-31,162307.OF,1.41
10,2018-02-28,162307.OF,1.315
11,2018-03-30,162307.OF,1.257
12,2018-04-27,162307.OF,1.221
13,2018-05-31,162307.OF,1.24
14,2018-06-29,162307.OF,1.177
15,2018-07-31,162307.OF,1.2
16,2018-08-31,162307.OF,1.154
17,2018-09-28,162307.OF,1.205
18,2018-10-31,162307.OF,1.122
19,2018-11-30,162307.OF,1.119
20,2018-12-28,162307.OF,1.067
21,2019-01-31,162307.OF,1.151
22,2019-02-28,162307.OF,1.279
23,2019-03-29,162307.OF,1.337
24,2019-04-30,162307.OF,1.375
25,2019-05-31,162307.OF,1.292
26,2019-06-28,162307.OF,1.117
27,2019-07-31,162307.OF,1.165
28,2019-08-30,162307.OF,1.164
29,2019-09-30,162307.OF,1.17
30,2019-10-31,162307.OF,1.194
31,2019-11-29,162307.OF,1.18
32,2019-12-31,162307.OF,1.256
33,2020-01-23,162307.OF,1.222
34,2020-02-28,162307.OF,1.205
35,2020-03-31,162307.OF,1.061
36,2020-04-30,162307.OF,1.123
37,2020-05-29,162307.OF,1.112
38,2020-06-30,162307.OF,1.192
39,2020-07-31,162307.OF,1.363
40,2020-08-31,162307.OF,1.435
41,2020-09-30,162307.OF,1.391
42,2020-10-30,162307.OF,1.441
43,2020-11-30,162307.OF,1.541
44,2020-12-31,162307.OF,1.62
45,2021-01-29,162307.OF,1.673
46,2021-02-26,162307.OF,1.687
47,2021-03-31,162307.OF,1.604
48,2021-04-30,162307.OF,1.613
49,2021-05-31,162307.OF,1.672
50,2021-06-30,162307.OF,1.627
51,2021-07-30,162307.OF,1.47
52,2021-08-31,162307.OF,1.477
53,2021-09-30,162307.OF,1.533
54,2021-10-29,162307.OF,1.549
55,2021-11-30,162307.OF,1.51
56,2021-12-31,162307.OF,1.5592
57,2022-01-28,162307.OF,1.4747
58,2022-02-28,162307.OF,1.4658
59,2022-03-01,162307.OF,1.4822
