,time,thscode,netAssetValue
0,2017-04-28,000628.OF,1.34
1,2017-05-31,000628.OF,1.351
2,2017-06-30,000628.OF,1.44
3,2017-07-31,000628.OF,1.475
4,2017-08-31,000628.OF,1.474
5,2017-09-29,000628.OF,1.489
6,2017-10-31,000628.OF,1.578
7,2017-11-30,000628.OF,1.568
8,2017-12-29,000628.OF,1.651
9,2018-01-31,000628.OF,1.659
10,2018-02-28,000628.OF,1.623
11,2018-03-30,000628.OF,1.574
12,2018-04-27,000628.OF,1.547
13,2018-05-31,000628.OF,1.647
14,2018-06-29,000628.OF,1.582
15,2018-07-31,000628.OF,1.573
16,2018-08-31,000628.OF,1.458
17,2018-09-28,000628.OF,1.502
18,2018-10-31,000628.OF,1.358
19,2018-11-30,000628.OF,1.402
20,2018-12-28,000628.OF,1.391
21,2019-01-31,000628.OF,1.457
22,2019-02-28,000628.OF,1.58
23,2019-03-29,000628.OF,1.696
24,2019-04-30,000628.OF,1.739
25,2019-05-31,000628.OF,1.653
26,2019-06-28,000628.OF,1.744
27,2019-07-31,000628.OF,1.808
28,2019-08-30,000628.OF,1.813
29,2019-09-30,000628.OF,1.813
30,2019-10-31,000628.OF,1.845
31,2019-11-29,000628.OF,1.839
32,2019-12-31,000628.OF,1.978
33,2020-01-23,000628.OF,1.953
34,2020-02-28,000628.OF,1.942
35,2020-03-31,000628.OF,1.832
36,2020-04-30,000628.OF,1.96
37,2020-05-29,000628.OF,2.075
38,2020-06-30,000628.OF,2.248
39,2020-07-31,000628.OF,2.584
40,2020-08-31,000628.OF,2.852
41,2020-09-30,000628.OF,2.722
42,2020-10-30,000628.OF,2.841
43,2020-11-30,000628.OF,3.003
44,2020-12-31,000628.OF,3.17
45,2021-01-29,000628.OF,3.2
46,2021-02-26,000628.OF,3.182
47,2021-03-31,000628.OF,3.217
48,2021-04-30,000628.OF,3.264
49,2021-05-31,000628.OF,3.33
50,2021-06-30,000628.OF,3.287
51,2021-07-30,000628.OF,3.225
52,2021-08-31,000628.OF,3.559
53,2021-09-30,000628.OF,3.491
54,2021-10-29,000628.OF,3.573
55,2021-11-30,000628.OF,3.769
56,2021-12-31,000628.OF,4.056
57,2022-01-28,000628.OF,3.715
58,2022-02-28,000628.OF,3.727
59,2022-03-01,000628.OF,3.731
