,time,thscode,netAssetValue
0,2017-04-28,001638.OF,1.017
1,2017-05-31,001638.OF,1.063
2,2017-06-30,001638.OF,1.109
3,2017-07-31,001638.OF,1.132
4,2017-08-31,001638.OF,1.152
5,2017-09-29,001638.OF,1.189
6,2017-10-31,001638.OF,1.282
7,2017-11-30,001638.OF,1.24
8,2017-12-29,001638.OF,1.335
9,2018-01-31,001638.OF,1.334
10,2018-02-28,001638.OF,1.272
11,2018-03-30,001638.OF,1.256
12,2018-04-27,001638.OF,1.211
13,2018-05-31,001638.OF,1.356
14,2018-06-29,001638.OF,1.261
15,2018-07-31,001638.OF,1.186
16,2018-08-31,001638.OF,1.076
17,2018-09-28,001638.OF,1.076
18,2018-10-31,001638.OF,0.981
19,2018-11-30,001638.OF,0.959
20,2018-12-28,001638.OF,0.918
21,2019-01-31,001638.OF,0.937
22,2019-02-28,001638.OF,1.1
23,2019-03-29,001638.OF,1.105
24,2019-04-30,001638.OF,1.046
25,2019-05-31,001638.OF,1.054
26,2019-06-28,001638.OF,1.274
27,2019-07-31,001638.OF,1.249
28,2019-08-30,001638.OF,1.316
29,2019-09-30,001638.OF,1.292
30,2019-10-31,001638.OF,1.276
31,2019-11-29,001638.OF,1.261
32,2019-12-31,001638.OF,1.428
33,2020-01-23,001638.OF,1.388
34,2020-02-28,001638.OF,1.426
35,2020-03-31,001638.OF,1.372
36,2020-04-30,001638.OF,1.432
37,2020-05-29,001638.OF,1.407
38,2020-06-30,001638.OF,1.516
39,2020-07-31,001638.OF,1.689
40,2020-08-31,001638.OF,1.785
41,2020-09-30,001638.OF,1.715
42,2020-10-30,001638.OF,1.776
43,2020-11-30,001638.OF,1.897
44,2020-12-31,001638.OF,1.939
45,2021-01-29,001638.OF,1.998
46,2021-02-26,001638.OF,2.003
47,2021-03-31,001638.OF,1.93
48,2021-04-30,001638.OF,1.929
49,2021-05-31,001638.OF,2.01
50,2021-06-30,001638.OF,1.959
51,2021-07-30,001638.OF,1.792
52,2021-08-31,001638.OF,1.765
53,2021-09-30,001638.OF,1.814
54,2021-10-29,001638.OF,1.797
55,2021-11-30,001638.OF,1.748
56,2021-12-31,001638.OF,1.846
57,2022-01-28,001638.OF,1.756
58,2022-02-28,001638.OF,1.768
59,2022-03-01,001638.OF,1.794
