,time,thscode,netAssetValue
0,2017-04-28,519975.OF,1.003
1,2017-05-31,519975.OF,0.948
2,2017-06-30,519975.OF,0.978
3,2017-07-31,519975.OF,0.958
4,2017-08-31,519975.OF,0.976
5,2017-09-29,519975.OF,0.983
6,2017-10-31,519975.OF,0.973
7,2017-11-30,519975.OF,0.926
8,2017-12-29,519975.OF,0.923
9,2018-01-31,519975.OF,0.953
10,2018-02-28,519975.OF,0.919
11,2018-03-30,519975.OF,0.888
12,2018-04-27,519975.OF,0.834
13,2018-05-31,519975.OF,0.824
14,2018-06-29,519975.OF,0.793
15,2018-07-31,519975.OF,0.786
16,2018-08-31,519975.OF,0.734
17,2018-09-28,519975.OF,0.724
18,2018-10-31,519975.OF,0.649
19,2018-11-30,519975.OF,0.659
20,2018-12-28,519975.OF,0.634
21,2019-01-31,519975.OF,0.643
22,2019-02-28,519975.OF,0.743
23,2019-03-29,519975.OF,0.814
24,2019-04-30,519975.OF,0.793
25,2019-05-31,519975.OF,0.727
26,2019-06-28,519975.OF,0.737
27,2019-07-31,519975.OF,0.746
28,2019-08-30,519975.OF,0.748
29,2019-09-30,519975.OF,0.781
30,2019-10-31,519975.OF,0.795
31,2019-11-29,519975.OF,0.788
32,2019-12-31,519975.OF,0.85
33,2020-01-23,519975.OF,0.895
34,2020-02-28,519975.OF,0.96
35,2020-03-31,519975.OF,0.898
36,2020-04-30,519975.OF,0.972
37,2020-05-29,519975.OF,1.023
38,2020-06-30,519975.OF,1.144
39,2020-07-31,519975.OF,1.322
40,2020-08-31,519975.OF,1.373
41,2020-09-30,519975.OF,1.267
42,2020-10-30,519975.OF,1.259
43,2020-11-30,519975.OF,1.234
44,2020-12-31,519975.OF,1.25
45,2021-01-29,519975.OF,1.318
46,2021-02-26,519975.OF,1.296
47,2021-03-31,519975.OF,1.304
48,2021-04-30,519975.OF,1.335
49,2021-05-31,519975.OF,1.353
50,2021-06-30,519975.OF,1.443
51,2021-07-30,519975.OF,1.538
52,2021-08-31,519975.OF,1.756
53,2021-09-30,519975.OF,1.644
54,2021-10-29,519975.OF,1.583
55,2021-11-30,519975.OF,1.653
56,2021-12-31,519975.OF,1.636
57,2022-01-28,519975.OF,1.529
58,2022-02-28,519975.OF,1.643
59,2022-03-01,519975.OF,1.648
