,time,thscode,netAssetValue
0,2017-04-28,001050.OF,1.111
1,2017-05-31,001050.OF,1.037
2,2017-06-30,001050.OF,1.097
3,2017-07-31,001050.OF,1.117
4,2017-08-31,001050.OF,1.151
5,2017-09-29,001050.OF,1.176
6,2017-10-31,001050.OF,1.179
7,2017-11-30,001050.OF,1.131
8,2017-12-29,001050.OF,1.133
9,2018-01-31,001050.OF,1.148
10,2018-02-28,001050.OF,1.133
11,2018-03-30,001050.OF,1.154
12,2018-04-27,001050.OF,1.112
13,2018-05-31,001050.OF,1.123
14,2018-06-29,001050.OF,1.042
15,2018-07-31,001050.OF,1.055
16,2018-08-31,001050.OF,0.969
17,2018-09-28,001050.OF,0.972
18,2018-10-31,001050.OF,0.876
19,2018-11-30,001050.OF,0.906
20,2018-12-28,001050.OF,0.879
21,2019-01-31,001050.OF,0.898
22,2019-02-28,001050.OF,1.026
23,2019-03-29,001050.OF,1.127
24,2019-04-30,001050.OF,1.111
25,2019-05-31,001050.OF,1.054
26,2019-06-28,001050.OF,1.09
27,2019-07-31,001050.OF,1.105
28,2019-08-30,001050.OF,1.107
29,2019-09-30,001050.OF,1.124
30,2019-10-31,001050.OF,1.135
31,2019-11-29,001050.OF,1.126
32,2019-12-31,001050.OF,1.204
33,2020-01-23,001050.OF,1.247
34,2020-02-28,001050.OF,1.294
35,2020-03-31,001050.OF,1.214
36,2020-04-30,001050.OF,1.307
37,2020-05-29,001050.OF,1.328
38,2020-06-30,001050.OF,1.478
39,2020-07-31,001050.OF,1.683
40,2020-08-31,001050.OF,1.759
41,2020-09-30,001050.OF,1.648
42,2020-10-30,001050.OF,1.642
43,2020-11-30,001050.OF,1.645
44,2020-12-31,001050.OF,1.688
45,2021-01-29,001050.OF,1.731
46,2021-02-26,001050.OF,1.741
47,2021-03-31,001050.OF,1.755
48,2021-04-30,001050.OF,1.809
49,2021-05-31,001050.OF,1.84
50,2021-06-30,001050.OF,1.882
51,2021-07-30,001050.OF,1.849
52,2021-08-31,001050.OF,2.003
53,2021-09-30,001050.OF,1.952
54,2021-10-29,001050.OF,1.901
55,2021-11-30,001050.OF,1.971
56,2021-12-31,001050.OF,1.985
57,2022-01-28,001050.OF,1.811
58,2022-02-28,001050.OF,1.883
59,2022-03-01,001050.OF,1.889
