,time,thscode,netAssetValue
0,2017-04-28,001180.OF,0.802
1,2017-05-31,001180.OF,0.7883
2,2017-06-30,001180.OF,0.8247
3,2017-07-31,001180.OF,0.7882
4,2017-08-31,001180.OF,0.8048
5,2017-09-29,001180.OF,0.8207
6,2017-10-31,001180.OF,0.8625
7,2017-11-30,001180.OF,0.8334
8,2017-12-29,001180.OF,0.8514
9,2018-01-31,001180.OF,0.8463
10,2018-02-28,001180.OF,0.8236
11,2018-03-30,001180.OF,0.9048
12,2018-04-27,001180.OF,0.9056
13,2018-05-31,001180.OF,0.9635
14,2018-06-29,001180.OF,0.8886
15,2018-07-31,001180.OF,0.8363
16,2018-08-31,001180.OF,0.7762
17,2018-09-28,001180.OF,0.7718
18,2018-10-31,001180.OF,0.6852
19,2018-11-30,001180.OF,0.717
20,2018-12-28,001180.OF,0.6474
21,2019-01-31,001180.OF,0.6312
22,2019-02-28,001180.OF,0.7476
23,2019-03-29,001180.OF,0.8261
24,2019-04-30,001180.OF,0.8108
25,2019-05-31,001180.OF,0.7519
26,2019-06-28,001180.OF,0.7699
27,2019-07-31,001180.OF,0.7717
28,2019-08-30,001180.OF,0.8204
29,2019-09-30,001180.OF,0.8201
30,2019-10-31,001180.OF,0.8571
31,2019-11-29,001180.OF,0.8326
32,2019-12-31,001180.OF,0.8601
33,2020-01-23,001180.OF,0.8991
34,2020-02-28,001180.OF,0.9187
35,2020-03-31,001180.OF,0.9229
36,2020-04-30,001180.OF,0.9777
37,2020-05-29,001180.OF,1.0232
38,2020-06-30,001180.OF,1.1865
39,2020-07-31,001180.OF,1.3538
40,2020-08-31,001180.OF,1.3276
41,2020-09-30,001180.OF,1.2257
42,2020-10-30,001180.OF,1.2508
43,2020-11-30,001180.OF,1.1688
44,2020-12-31,001180.OF,1.2803
45,2021-01-29,001180.OF,1.2928
46,2021-02-26,001180.OF,1.2714
47,2021-03-31,001180.OF,1.2329
48,2021-04-30,001180.OF,1.3543
49,2021-05-31,001180.OF,1.3963
50,2021-06-30,001180.OF,1.4014
51,2021-07-30,001180.OF,1.2627
52,2021-08-31,001180.OF,1.159
53,2021-09-30,001180.OF,1.2204
54,2021-10-29,001180.OF,1.1755
55,2021-11-30,001180.OF,1.2046
56,2021-12-31,001180.OF,1.206
57,2022-01-28,001180.OF,1.0316
58,2022-02-28,001180.OF,1.0682
59,2022-03-01,001180.OF,1.0693
