,time,thscode,netAssetValue
0,2017-04-28,000082.OF,1.18
1,2017-05-31,000082.OF,1.164
2,2017-06-30,000082.OF,1.242
3,2017-07-31,000082.OF,1.272
4,2017-08-31,000082.OF,1.305
5,2017-09-29,000082.OF,1.333
6,2017-10-31,000082.OF,1.391
7,2017-11-30,000082.OF,1.364
8,2017-12-29,000082.OF,1.411
9,2018-01-31,000082.OF,1.446
10,2018-02-28,000082.OF,1.382
11,2018-03-30,000082.OF,1.365
12,2018-04-27,000082.OF,1.323
13,2018-05-31,000082.OF,1.345
14,2018-06-29,000082.OF,1.268
15,2018-07-31,000082.OF,1.281
16,2018-08-31,000082.OF,1.211
17,2018-09-28,000082.OF,1.232
18,2018-10-31,000082.OF,1.135
19,2018-11-30,000082.OF,1.133
20,2018-12-28,000082.OF,1.042
21,2019-01-31,000082.OF,1.104
22,2019-02-28,000082.OF,1.229
23,2019-03-29,000082.OF,1.308
24,2019-04-30,000082.OF,1.312
25,2019-05-31,000082.OF,1.256
26,2019-06-28,000082.OF,1.098
27,2019-07-31,000082.OF,1.126
28,2019-08-30,000082.OF,1.143
29,2019-09-30,000082.OF,1.145
30,2019-10-31,000082.OF,1.176
31,2019-11-29,000082.OF,1.165
32,2019-12-31,000082.OF,1.248
33,2020-01-23,000082.OF,1.25
34,2020-02-28,000082.OF,1.265
35,2020-03-31,000082.OF,1.184
36,2020-04-30,000082.OF,1.275
37,2020-05-29,000082.OF,1.303
38,2020-06-30,000082.OF,1.446
39,2020-07-31,000082.OF,1.687
40,2020-08-31,000082.OF,1.74
41,2020-09-30,000082.OF,1.66
42,2020-10-30,000082.OF,1.702
43,2020-11-30,000082.OF,1.769
44,2020-12-31,000082.OF,1.9
45,2021-01-29,000082.OF,2.013
46,2021-02-26,000082.OF,1.987
47,2021-03-31,000082.OF,1.926
48,2021-04-30,000082.OF,2.037
49,2021-05-31,000082.OF,2.139
50,2021-06-30,000082.OF,2.13
51,2021-07-30,000082.OF,2.022
52,2021-08-31,000082.OF,2.02
53,2021-09-30,000082.OF,2.033
54,2021-10-29,000082.OF,2.039
55,2021-11-30,000082.OF,2.096
56,2021-12-31,000082.OF,2.098
57,2022-01-28,000082.OF,1.912
58,2022-02-28,000082.OF,1.927
59,2022-03-01,000082.OF,1.939
