,time,thscode,netAssetValue
0,2017-04-28,159928.OF,1.6152
1,2017-05-31,159928.OF,1.6528
2,2017-06-30,159928.OF,1.793
3,2017-07-31,159928.OF,1.81
4,2017-08-31,159928.OF,1.8741
5,2017-09-29,159928.OF,2.0
6,2017-10-31,159928.OF,2.186
7,2017-11-30,159928.OF,2.1199
8,2017-12-29,159928.OF,2.3361
9,2018-01-31,159928.OF,2.4649
10,2018-02-28,159928.OF,2.2833
11,2018-03-30,159928.OF,2.1623
12,2018-04-27,159928.OF,2.1444
13,2018-05-31,159928.OF,2.4439
14,2018-06-29,159928.OF,2.2549
15,2018-07-31,159928.OF,2.2215
16,2018-08-31,159928.OF,1.9951
17,2018-09-28,159928.OF,2.1465
18,2018-10-31,159928.OF,1.7078
19,2018-11-30,159928.OF,1.82
20,2018-12-28,159928.OF,1.8174
21,2019-01-31,159928.OF,1.9659
22,2019-02-28,159928.OF,2.2429
23,2019-03-29,159928.OF,2.5924
24,2019-04-30,159928.OF,2.7743
25,2019-05-31,159928.OF,2.7148
26,2019-06-28,159928.OF,2.8734
27,2019-07-31,159928.OF,2.8886
28,2019-08-30,159928.OF,3.0797
29,2019-09-30,159928.OF,2.9221
30,2019-10-31,159928.OF,3.0608
31,2019-11-29,159928.OF,2.9307
32,2019-12-31,159928.OF,3.0221
33,2020-01-23,159928.OF,2.8966
34,2020-02-28,159928.OF,2.9402
35,2020-03-31,159928.OF,3.0803
36,2020-04-30,159928.OF,3.2758
37,2020-05-29,159928.OF,3.3807
38,2020-06-30,159928.OF,3.7194
39,2020-07-31,159928.OF,4.439
40,2020-08-31,159928.OF,4.875
41,2020-09-30,159928.OF,4.3605
42,2020-10-30,159928.OF,4.5186
43,2020-11-30,159928.OF,4.5754
44,2020-12-31,159928.OF,5.2155
45,2021-01-29,159928.OF,5.3079
46,2021-02-26,159928.OF,5.2052
47,2021-03-31,159928.OF,4.8539
48,2021-04-30,159928.OF,5.1515
49,2021-05-31,159928.OF,5.3422
50,2021-06-30,159928.OF,1.2601
51,2021-07-30,159928.OF,1.0303
52,2021-08-31,159928.OF,1.0021
53,2021-09-30,159928.OF,1.121
54,2021-10-29,159928.OF,1.1741
55,2021-11-30,159928.OF,1.161
56,2021-12-31,159928.OF,1.2064
57,2022-01-28,159928.OF,1.1021
58,2022-02-28,159928.OF,1.1043
59,2022-03-01,159928.OF,1.1325
