,time,thscode,netAssetValue
0,2017-04-28,161027.OF,0.975
1,2017-05-31,161027.OF,0.965
2,2017-06-30,161027.OF,0.982
3,2017-07-31,161027.OF,1.019
4,2017-08-31,161027.OF,1.082
5,2017-09-29,161027.OF,1.061
6,2017-10-31,161027.OF,0.992
7,2017-11-30,161027.OF,0.992
8,2017-12-29,161027.OF,0.886
9,2018-01-31,161027.OF,0.945
10,2018-02-28,161027.OF,0.845
11,2018-03-30,161027.OF,0.833
12,2018-04-27,161027.OF,0.821
13,2018-05-31,161027.OF,0.779
14,2018-06-29,161027.OF,0.711
15,2018-07-31,161027.OF,0.71
16,2018-08-31,161027.OF,0.68
17,2018-09-28,161027.OF,0.688
18,2018-10-31,161027.OF,1.17
19,2018-11-30,161027.OF,1.2
20,2018-12-28,161027.OF,1.119
21,2019-01-31,161027.OF,1.203
22,2019-02-28,161027.OF,0.96
23,2019-03-29,161027.OF,1.023
24,2019-04-30,161027.OF,0.972
25,2019-05-31,161027.OF,0.881
26,2019-06-28,161027.OF,0.965
27,2019-07-31,161027.OF,0.949
28,2019-08-30,161027.OF,0.912
29,2019-09-30,161027.OF,0.927
30,2019-10-31,161027.OF,0.908
31,2019-11-29,161027.OF,0.888
32,2019-12-31,161027.OF,0.993
33,2020-01-23,161027.OF,0.949
34,2020-02-28,161027.OF,0.95
35,2020-03-31,161027.OF,0.895
36,2020-04-30,161027.OF,0.914
37,2020-05-29,161027.OF,0.877
38,2020-06-30,161027.OF,0.971
39,2020-07-31,161027.OF,1.174
40,2020-08-31,161027.OF,1.195
41,2020-09-30,161027.OF,1.147
42,2020-10-30,161027.OF,1.1
43,2020-11-30,161027.OF,1.162
44,2020-12-31,161027.OF,1.136
45,2021-01-29,161027.OF,1.081
46,2021-02-26,161027.OF,1.031
47,2021-03-31,161027.OF,0.977
48,2021-04-30,161027.OF,0.975
49,2021-05-31,161027.OF,1.076
50,2021-06-30,161027.OF,1.043
51,2021-07-30,161027.OF,0.975
52,2021-08-31,161027.OF,1.068
53,2021-09-30,161027.OF,1.09
54,2021-10-29,161027.OF,1.049
55,2021-11-30,161027.OF,1.048
56,2021-12-31,161027.OF,1.109
57,2022-01-28,161027.OF,1.02
58,2022-02-28,161027.OF,0.969
59,2022-03-01,161027.OF,0.978
