,time,thscode,netAssetValue
0,2017-04-28,501005.OF,0.961
1,2017-05-31,501005.OF,0.9223
2,2017-06-30,501005.OF,0.9539
3,2017-07-31,501005.OF,0.913
4,2017-08-31,501005.OF,0.94
5,2017-09-29,501005.OF,0.9536
6,2017-10-31,501005.OF,0.9821
7,2017-11-30,501005.OF,0.9306
8,2017-12-29,501005.OF,0.9568
9,2018-01-31,501005.OF,0.9224
10,2018-02-28,501005.OF,0.9053
11,2018-03-30,501005.OF,1.0198
12,2018-04-27,501005.OF,1.0355
13,2018-05-31,501005.OF,1.0727
14,2018-06-29,501005.OF,0.9821
15,2018-07-31,501005.OF,0.8893
16,2018-08-31,501005.OF,0.817
17,2018-09-28,501005.OF,0.8105
18,2018-10-31,501005.OF,0.7049
19,2018-11-30,501005.OF,0.7657
20,2018-12-28,501005.OF,0.6698
21,2019-01-31,501005.OF,0.6528
22,2019-02-28,501005.OF,0.804
23,2019-03-29,501005.OF,0.8959
24,2019-04-30,501005.OF,0.8623
25,2019-05-31,501005.OF,0.8245
26,2019-06-28,501005.OF,0.848
27,2019-07-31,501005.OF,0.8814
28,2019-08-30,501005.OF,0.9587
29,2019-09-30,501005.OF,0.9612
30,2019-10-31,501005.OF,1.0174
31,2019-11-29,501005.OF,1.0175
32,2019-12-31,501005.OF,1.0458
33,2020-01-23,501005.OF,1.1164
34,2020-02-28,501005.OF,1.1462
35,2020-03-31,501005.OF,1.1568
36,2020-04-30,501005.OF,1.2605
37,2020-05-29,501005.OF,1.348
38,2020-06-30,501005.OF,1.5832
39,2020-07-31,501005.OF,1.9161
40,2020-08-31,501005.OF,1.8309
41,2020-09-30,501005.OF,1.6829
42,2020-10-30,501005.OF,1.7632
43,2020-11-30,501005.OF,1.5465
44,2020-12-31,501005.OF,1.7465
45,2021-01-29,501005.OF,1.8168
46,2021-02-26,501005.OF,1.7625
47,2021-03-31,501005.OF,1.6992
48,2021-04-30,501005.OF,1.8753
49,2021-05-31,501005.OF,1.9395
50,2021-06-30,501005.OF,1.9087
51,2021-07-30,501005.OF,1.7069
52,2021-08-31,501005.OF,1.5318
53,2021-09-30,501005.OF,1.5809
54,2021-10-29,501005.OF,1.5272
55,2021-11-30,501005.OF,1.57
56,2021-12-31,501005.OF,1.4691
57,2022-01-28,501005.OF,1.2301
58,2022-02-28,501005.OF,1.2964
59,2022-03-01,501005.OF,1.295
