,time,thscode,netAssetValue
0,2017-04-28,510330.OF,3.6706
1,2017-05-31,510330.OF,3.7357
2,2017-06-30,510330.OF,3.9451
3,2017-07-31,510330.OF,4.0527
4,2017-08-31,510330.OF,4.1513
5,2017-09-29,510330.OF,4.1673
6,2017-10-31,510330.OF,4.3497
7,2017-11-30,510330.OF,4.3478
8,2017-12-29,510330.OF,4.3636
9,2018-01-31,510330.OF,4.6268
10,2018-02-28,510330.OF,4.3529
11,2018-03-30,510330.OF,4.2143
12,2018-04-27,510330.OF,4.0613
13,2018-05-31,510330.OF,4.1153
14,2018-06-29,510330.OF,3.8299
15,2018-07-31,510330.OF,3.8687
16,2018-08-31,510330.OF,3.6752
17,2018-09-28,510330.OF,3.7935
18,2018-10-31,510330.OF,3.4786
19,2018-11-30,510330.OF,3.3384
20,2018-12-28,510330.OF,3.0159
21,2019-01-31,510330.OF,3.2039
22,2019-02-28,510330.OF,3.6696
23,2019-03-29,510330.OF,3.8671
24,2019-04-30,510330.OF,3.9085
25,2019-05-31,510330.OF,3.6387
26,2019-06-28,510330.OF,3.8594
27,2019-07-31,510330.OF,3.9
28,2019-08-30,510330.OF,3.8702
29,2019-09-30,510330.OF,3.8865
30,2019-10-31,510330.OF,3.9587
31,2019-11-29,510330.OF,3.8985
32,2019-12-31,510330.OF,4.168
33,2020-01-23,510330.OF,4.005
34,2020-02-28,510330.OF,3.9403
35,2020-03-31,510330.OF,3.685
36,2020-04-30,510330.OF,3.911
37,2020-05-29,510330.OF,3.8759
38,2020-06-30,510330.OF,4.1998
39,2020-07-31,510330.OF,4.769
40,2020-08-31,510330.OF,4.8994
41,2020-09-30,510330.OF,4.6693
42,2020-10-30,510330.OF,4.7795
43,2020-11-30,510330.OF,5.0517
44,2020-12-31,510330.OF,5.3061
45,2021-01-29,510330.OF,5.3549
46,2021-02-26,510330.OF,5.3384
47,2021-03-31,510330.OF,5.0483
48,2021-04-30,510330.OF,5.129
49,2021-05-31,510330.OF,5.3415
50,2021-06-30,510330.OF,5.2639
51,2021-07-30,510330.OF,4.8779
52,2021-08-31,510330.OF,4.8839
53,2021-09-30,510330.OF,4.9465
54,2021-10-29,510330.OF,4.9924
55,2021-11-30,510330.OF,4.9142
56,2021-12-31,510330.OF,5.0195
57,2022-01-28,510330.OF,4.5588
58,2022-02-28,510330.OF,4.5747
59,2022-03-01,510330.OF,4.6126
