,time,thscode,netAssetValue
0,2017-04-28,510660.OF,1.6142
1,2017-05-31,510660.OF,1.6308
2,2017-06-30,510660.OF,1.7172
3,2017-07-31,510660.OF,1.6437
4,2017-08-31,510660.OF,1.6795
5,2017-09-29,510660.OF,1.7301
6,2017-10-31,510660.OF,1.8732
7,2017-11-30,510660.OF,1.8156
8,2017-12-29,510660.OF,1.8917
9,2018-01-31,510660.OF,1.8736
10,2018-02-28,510660.OF,1.8266
11,2018-03-30,510660.OF,2.0359
12,2018-04-27,510660.OF,2.0121
13,2018-05-31,510660.OF,2.2375
14,2018-06-29,510660.OF,2.0612
15,2018-07-31,510660.OF,1.9565
16,2018-08-31,510660.OF,1.7957
17,2018-09-28,510660.OF,1.8181
18,2018-10-31,510660.OF,1.5714
19,2018-11-30,510660.OF,1.6121
20,2018-12-28,510660.OF,1.4418
21,2019-01-31,510660.OF,1.3848
22,2019-02-28,510660.OF,1.6758
23,2019-03-29,510660.OF,1.8211
24,2019-04-30,510660.OF,1.7919
25,2019-05-31,510660.OF,1.6115
26,2019-06-28,510660.OF,1.658
27,2019-07-31,510660.OF,1.6974
28,2019-08-30,510660.OF,1.8317
29,2019-09-30,510660.OF,1.8353
30,2019-10-31,510660.OF,1.8977
31,2019-11-29,510660.OF,1.8557
32,2019-12-31,510660.OF,1.9208
33,2020-01-23,510660.OF,2.0247
34,2020-02-28,510660.OF,2.0337
35,2020-03-31,510660.OF,2.1021
36,2020-04-30,510660.OF,2.2259
37,2020-05-29,510660.OF,2.3187
38,2020-06-30,510660.OF,2.6879
39,2020-07-31,510660.OF,3.0877
40,2020-08-31,510660.OF,3.1901
41,2020-09-30,510660.OF,2.9545
42,2020-10-30,510660.OF,3.0008
43,2020-11-30,510660.OF,2.8851
44,2020-12-31,510660.OF,3.2457
45,2021-01-29,510660.OF,3.3477
46,2021-02-26,510660.OF,3.2148
47,2021-03-31,510660.OF,3.0951
48,2021-04-30,510660.OF,3.3926
49,2021-05-31,510660.OF,3.5878
50,2021-06-30,510660.OF,3.8724
51,2021-07-30,510660.OF,3.4995
52,2021-08-31,510660.OF,3.138
53,2021-09-30,510660.OF,3.376
54,2021-10-29,510660.OF,3.274
55,2021-11-30,510660.OF,3.3801
56,2021-12-31,510660.OF,3.34
57,2022-01-28,510660.OF,2.8342
58,2022-02-28,510660.OF,2.8921
59,2022-03-01,510660.OF,2.9076
