,time,thscode,netAssetValue
0,2017-04-28,001404.OF,0.734
1,2017-05-31,001404.OF,0.682
2,2017-06-30,001404.OF,0.728
3,2017-07-31,001404.OF,0.726
4,2017-08-31,001404.OF,0.741
5,2017-09-29,001404.OF,0.764
6,2017-10-31,001404.OF,0.824
7,2017-11-30,001404.OF,0.819
8,2017-12-29,001404.OF,0.866
9,2018-01-31,001404.OF,0.888
10,2018-02-28,001404.OF,0.832
11,2018-03-30,001404.OF,0.81
12,2018-04-27,001404.OF,0.783
13,2018-05-31,001404.OF,0.797
14,2018-06-29,001404.OF,0.728
15,2018-07-31,001404.OF,0.713
16,2018-08-31,001404.OF,0.682
17,2018-09-28,001404.OF,0.676
18,2018-10-31,001404.OF,0.6
19,2018-11-30,001404.OF,0.614
20,2018-12-28,001404.OF,0.594
21,2019-01-31,001404.OF,0.615
22,2019-02-28,001404.OF,0.705
23,2019-03-29,001404.OF,0.749
24,2019-04-30,001404.OF,0.728
25,2019-05-31,001404.OF,0.698
26,2019-06-28,001404.OF,0.735
27,2019-07-31,001404.OF,0.752
28,2019-08-30,001404.OF,0.796
29,2019-09-30,001404.OF,0.797
30,2019-10-31,001404.OF,0.818
31,2019-11-29,001404.OF,0.83
32,2019-12-31,001404.OF,0.884
33,2020-01-23,001404.OF,0.992
34,2020-02-28,001404.OF,1.048
35,2020-03-31,001404.OF,0.852
36,2020-04-30,001404.OF,0.958
37,2020-05-29,001404.OF,1.004
38,2020-06-30,001404.OF,1.197
39,2020-07-31,001404.OF,1.359
40,2020-08-31,001404.OF,1.266
41,2020-09-30,001404.OF,1.19
42,2020-10-30,001404.OF,1.199
43,2020-11-30,001404.OF,1.202
44,2020-12-31,001404.OF,1.226
45,2021-01-29,001404.OF,1.256
46,2021-02-26,001404.OF,1.162
47,2021-03-31,001404.OF,1.06
48,2021-04-30,001404.OF,1.156
49,2021-05-31,001404.OF,1.247
50,2021-06-30,001404.OF,1.487
51,2021-07-30,001404.OF,1.929
52,2021-08-31,001404.OF,1.64
53,2021-09-30,001404.OF,1.555
54,2021-10-29,001404.OF,1.612
55,2021-11-30,001404.OF,1.782
56,2021-12-31,001404.OF,1.681
57,2022-01-28,001404.OF,1.437
58,2022-02-28,001404.OF,1.492
59,2022-03-01,001404.OF,1.492
