,time,thscode,netAssetValue
0,2017-04-28,161211.OF,1.302
1,2017-05-31,161211.OF,1.3619
2,2017-06-30,161211.OF,1.4121
3,2017-07-31,161211.OF,1.476
4,2017-08-31,161211.OF,1.525
5,2017-09-29,161211.OF,1.5047
6,2017-10-31,161211.OF,1.5419
7,2017-11-30,161211.OF,1.5948
8,2017-12-29,161211.OF,1.5638
9,2018-01-31,161211.OF,1.7257
10,2018-02-28,161211.OF,1.5824
11,2018-03-30,161211.OF,1.512
12,2018-04-27,161211.OF,1.4714
13,2018-05-31,161211.OF,1.4354
14,2018-06-29,161211.OF,1.3525
15,2018-07-31,161211.OF,1.4056
16,2018-08-31,161211.OF,1.3892
17,2018-09-28,161211.OF,1.4527
18,2018-10-31,161211.OF,1.4296
19,2018-11-30,161211.OF,1.4149
20,2018-12-28,161211.OF,1.3272
21,2019-01-31,161211.OF,1.4391
22,2019-02-28,161211.OF,1.603
23,2019-03-29,161211.OF,1.6678
24,2019-04-30,161211.OF,1.7031
25,2019-05-31,161211.OF,1.5947
26,2019-06-28,161211.OF,1.698
27,2019-07-31,161211.OF,1.7092
28,2019-08-30,161211.OF,1.6406
29,2019-09-30,161211.OF,1.6795
30,2019-10-31,161211.OF,1.7152
31,2019-11-29,161211.OF,1.6871
32,2019-12-31,161211.OF,1.799
33,2020-01-23,161211.OF,1.7279
34,2020-02-28,161211.OF,1.6811
35,2020-03-31,161211.OF,1.5745
36,2020-04-30,161211.OF,1.6539
37,2020-05-29,161211.OF,1.612
38,2020-06-30,161211.OF,1.6852
39,2020-07-31,161211.OF,1.8692
40,2020-08-31,161211.OF,1.9452
41,2020-09-30,161211.OF,1.9086
42,2020-10-30,161211.OF,1.9199
43,2020-11-30,161211.OF,2.082
44,2020-12-31,161211.OF,2.0444
45,2021-01-29,161211.OF,2.0376
46,2021-02-26,161211.OF,2.0887
47,2021-03-31,161211.OF,2.0297
48,2021-04-30,161211.OF,1.9895
49,2021-05-31,161211.OF,2.0914
50,2021-06-30,161211.OF,1.9992
51,2021-07-30,161211.OF,1.8128
52,2021-08-31,161211.OF,1.8888
53,2021-09-30,161211.OF,1.9291
54,2021-10-29,161211.OF,1.9291
55,2021-11-30,161211.OF,1.8863
56,2021-12-31,161211.OF,1.946
57,2022-01-28,161211.OF,1.9183
58,2022-02-28,161211.OF,1.8953
59,2022-03-01,161211.OF,1.9138
