,time,thscode,netAssetValue
0,2017-04-28,002621.OF,1.032
1,2017-05-31,002621.OF,1.021
2,2017-06-30,002621.OF,1.081
3,2017-07-31,002621.OF,1.084
4,2017-08-31,002621.OF,1.101
5,2017-09-29,002621.OF,1.147
6,2017-10-31,002621.OF,1.222
7,2017-11-30,002621.OF,1.186
8,2017-12-29,002621.OF,1.287
9,2018-01-31,002621.OF,1.332
10,2018-02-28,002621.OF,1.265
11,2018-03-30,002621.OF,1.241
12,2018-04-27,002621.OF,1.237
13,2018-05-31,002621.OF,1.398
14,2018-06-29,002621.OF,1.318
15,2018-07-31,002621.OF,1.266
16,2018-08-31,002621.OF,1.185
17,2018-09-28,002621.OF,1.219
18,2018-10-31,002621.OF,1.082
19,2018-11-30,002621.OF,1.115
20,2018-12-28,002621.OF,1.063
21,2019-01-31,002621.OF,1.107
22,2019-02-28,002621.OF,1.277
23,2019-03-29,002621.OF,1.489
24,2019-04-30,002621.OF,1.605
25,2019-05-31,002621.OF,1.577
26,2019-06-28,002621.OF,1.561
27,2019-07-31,002621.OF,1.632
28,2019-08-30,002621.OF,1.65
29,2019-09-30,002621.OF,1.579
30,2019-10-31,002621.OF,1.748
31,2019-11-29,002621.OF,1.73
32,2019-12-31,002621.OF,1.824
33,2020-01-23,002621.OF,1.795
34,2020-02-28,002621.OF,1.979
35,2020-03-31,002621.OF,2.073
36,2020-04-30,002621.OF,2.257
37,2020-05-29,002621.OF,2.49
38,2020-06-30,002621.OF,2.82
39,2020-07-31,002621.OF,3.122
40,2020-08-31,002621.OF,3.242
41,2020-09-30,002621.OF,2.925
42,2020-10-30,002621.OF,2.892
43,2020-11-30,002621.OF,2.801
44,2020-12-31,002621.OF,2.798
45,2021-01-29,002621.OF,2.884
46,2021-02-26,002621.OF,2.843
47,2021-03-31,002621.OF,2.808
48,2021-04-30,002621.OF,2.966
49,2021-05-31,002621.OF,3.053
50,2021-06-30,002621.OF,3.027
51,2021-07-30,002621.OF,2.605
52,2021-08-31,002621.OF,2.63
53,2021-09-30,002621.OF,2.545
54,2021-10-29,002621.OF,2.576
55,2021-11-30,002621.OF,2.717
56,2021-12-31,002621.OF,2.748
57,2022-01-28,002621.OF,2.399
58,2022-02-28,002621.OF,2.379
59,2022-03-01,002621.OF,2.388
