,time,thscode,netAssetValue
0,2017-04-28,040002.OF,0.744
1,2017-05-31,040002.OF,0.733
2,2017-06-30,040002.OF,0.777
3,2017-07-31,040002.OF,0.79
4,2017-08-31,040002.OF,0.813
5,2017-09-29,040002.OF,0.804
6,2017-10-31,040002.OF,0.824
7,2017-11-30,040002.OF,0.817
8,2017-12-29,040002.OF,0.83
9,2018-01-31,040002.OF,0.864
10,2018-02-28,040002.OF,0.823
11,2018-03-30,040002.OF,0.804
12,2018-04-27,040002.OF,0.768
13,2018-05-31,040002.OF,0.773
14,2018-06-29,040002.OF,0.72
15,2018-07-31,040002.OF,0.722
16,2018-08-31,040002.OF,0.679
17,2018-09-28,040002.OF,0.689
18,2018-10-31,040002.OF,0.625
19,2018-11-30,040002.OF,0.639
20,2018-12-28,040002.OF,0.607
21,2019-01-31,040002.OF,0.648
22,2019-02-28,040002.OF,0.739
23,2019-03-29,040002.OF,0.783
24,2019-04-30,040002.OF,0.783
25,2019-05-31,040002.OF,0.728
26,2019-06-28,040002.OF,0.768
27,2019-07-31,040002.OF,0.781
28,2019-08-30,040002.OF,0.778
29,2019-09-30,040002.OF,0.786
30,2019-10-31,040002.OF,0.798
31,2019-11-29,040002.OF,0.789
32,2019-12-31,040002.OF,0.844
33,2020-01-23,040002.OF,0.833
34,2020-02-28,040002.OF,0.827
35,2020-03-31,040002.OF,0.771
36,2020-04-30,040002.OF,0.83
37,2020-05-29,040002.OF,0.826
38,2020-06-30,040002.OF,0.905
39,2020-07-31,040002.OF,1.022
40,2020-08-31,040002.OF,1.057
41,2020-09-30,040002.OF,1.003
42,2020-10-30,040002.OF,1.023
43,2020-11-30,040002.OF,1.075
44,2020-12-31,040002.OF,1.004
45,2021-01-29,040002.OF,1.017
46,2021-02-26,040002.OF,1.026
47,2021-03-31,040002.OF,0.978
48,2021-04-30,040002.OF,1.024
49,2021-05-31,040002.OF,1.071
50,2021-06-30,040002.OF,1.079
51,2021-07-30,040002.OF,1.009
52,2021-08-31,040002.OF,0.997
53,2021-09-30,040002.OF,1.002
54,2021-10-29,040002.OF,1.033
55,2021-11-30,040002.OF,1.053
56,2021-12-31,040002.OF,1.06
57,2022-01-28,040002.OF,0.97
58,2022-02-28,040002.OF,0.973
59,2022-03-01,040002.OF,0.979
