,time,thscode,netAssetValue
0,2017-04-28,519677.OF,1.724
1,2017-05-31,519677.OF,1.642
2,2017-06-30,519677.OF,1.727
3,2017-07-31,519677.OF,1.789
4,2017-08-31,519677.OF,1.809
5,2017-09-29,519677.OF,1.826
6,2017-10-31,519677.OF,1.817
7,2017-11-30,519677.OF,1.76
8,2017-12-29,519677.OF,1.743
9,2018-01-31,519677.OF,1.779
10,2018-02-28,519677.OF,1.72
11,2018-03-30,519677.OF,1.718
12,2018-04-27,519677.OF,1.644
13,2018-05-31,519677.OF,1.621
14,2018-06-29,519677.OF,1.49
15,2018-07-31,519677.OF,1.513
16,2018-08-31,519677.OF,1.427
17,2018-09-28,519677.OF,1.431
18,2018-10-31,519677.OF,1.309
19,2018-11-30,519677.OF,1.348
20,2018-12-28,519677.OF,1.274
21,2019-01-31,519677.OF,1.296
22,2019-02-28,519677.OF,1.511
23,2019-03-29,519677.OF,1.63
24,2019-04-30,519677.OF,1.598
25,2019-05-31,519677.OF,1.51
26,2019-06-28,519677.OF,1.53
27,2019-07-31,519677.OF,1.542
28,2019-08-30,519677.OF,1.504
29,2019-09-30,519677.OF,1.521
30,2019-10-31,519677.OF,1.528
31,2019-11-29,519677.OF,1.522
32,2019-12-31,519677.OF,1.626
33,2020-01-23,519677.OF,1.644
34,2020-02-28,519677.OF,1.651
35,2020-03-31,519677.OF,1.628
36,2020-04-30,519677.OF,1.665
37,2020-05-29,519677.OF,1.69
38,2020-06-30,519677.OF,1.87
39,2020-07-31,519677.OF,2.27
40,2020-08-31,519677.OF,2.321
41,2020-09-30,519677.OF,2.195
42,2020-10-30,519677.OF,2.24
43,2020-11-30,519677.OF,2.317
44,2020-12-31,519677.OF,2.289
45,2021-01-29,519677.OF,2.274
46,2021-02-26,519677.OF,2.361
47,2021-03-31,519677.OF,2.422
48,2021-04-30,519677.OF,2.378
49,2021-05-31,519677.OF,2.44
50,2021-06-30,519677.OF,2.519
51,2021-07-30,519677.OF,2.505
52,2021-08-31,519677.OF,2.72
53,2021-09-30,519677.OF,2.825
54,2021-10-29,519677.OF,2.808
55,2021-11-30,519677.OF,2.972
56,2021-12-31,519677.OF,3.053
57,2022-01-28,519677.OF,2.861
58,2022-02-28,519677.OF,2.96
59,2022-03-01,519677.OF,2.974
