,time,thscode,netAssetValue
0,2017-04-28,001009.OF,0.945
1,2017-05-31,001009.OF,0.905
2,2017-06-30,001009.OF,0.97
3,2017-07-31,001009.OF,0.998
4,2017-08-31,001009.OF,1.015
5,2017-09-29,001009.OF,1.041
6,2017-10-31,001009.OF,1.078
7,2017-11-30,001009.OF,0.992
8,2017-12-29,001009.OF,1.015
9,2018-01-31,001009.OF,0.998
10,2018-02-28,001009.OF,0.97
11,2018-03-30,001009.OF,0.975
12,2018-04-27,001009.OF,0.932
13,2018-05-31,001009.OF,0.953
14,2018-06-29,001009.OF,0.905
15,2018-07-31,001009.OF,0.885
16,2018-08-31,001009.OF,0.815
17,2018-09-28,001009.OF,0.806
18,2018-10-31,001009.OF,0.716
19,2018-11-30,001009.OF,0.731
20,2018-12-28,001009.OF,0.707
21,2019-01-31,001009.OF,0.726
22,2019-02-28,001009.OF,0.834
23,2019-03-29,001009.OF,0.92
24,2019-04-30,001009.OF,0.911
25,2019-05-31,001009.OF,0.87
26,2019-06-28,001009.OF,0.928
27,2019-07-31,001009.OF,0.958
28,2019-08-30,001009.OF,1.066
29,2019-09-30,001009.OF,1.096
30,2019-10-31,001009.OF,1.163
31,2019-11-29,001009.OF,1.159
32,2019-12-31,001009.OF,1.218
33,2020-01-23,001009.OF,1.329
34,2020-02-28,001009.OF,1.416
35,2020-03-31,001009.OF,1.261
36,2020-04-30,001009.OF,1.357
37,2020-05-29,001009.OF,1.426
38,2020-06-30,001009.OF,1.611
39,2020-07-31,001009.OF,1.851
40,2020-08-31,001009.OF,1.8249
41,2020-09-30,001009.OF,1.797
42,2020-10-30,001009.OF,1.8671
43,2020-11-30,001009.OF,1.8385
44,2020-12-31,001009.OF,1.9388
45,2021-01-29,001009.OF,1.9948
46,2021-02-26,001009.OF,1.8271
47,2021-03-31,001009.OF,1.8128
48,2021-04-30,001009.OF,1.9574
49,2021-05-31,001009.OF,2.0744
50,2021-06-30,001009.OF,2.198
51,2021-07-30,001009.OF,2.217
52,2021-08-31,001009.OF,2.2923
53,2021-09-30,001009.OF,2.2006
54,2021-10-29,001009.OF,2.2309
55,2021-11-30,001009.OF,2.1435
56,2021-12-31,001009.OF,1.9641
57,2022-01-28,001009.OF,1.7712
58,2022-02-28,001009.OF,1.765
59,2022-03-01,001009.OF,1.7709
