,time,thscode,netAssetValue
0,2017-04-28,001605.OF,0.88
1,2017-05-31,001605.OF,0.824
2,2017-06-30,001605.OF,0.891
3,2017-07-31,001605.OF,0.952
4,2017-08-31,001605.OF,0.998
5,2017-09-29,001605.OF,1.023
6,2017-10-31,001605.OF,1.089
7,2017-11-30,001605.OF,1.132
8,2017-12-29,001605.OF,1.151
9,2018-01-31,001605.OF,1.222
10,2018-02-28,001605.OF,1.179
11,2018-03-30,001605.OF,1.186
12,2018-04-27,001605.OF,1.138
13,2018-05-31,001605.OF,1.221
14,2018-06-29,001605.OF,1.153
15,2018-07-31,001605.OF,1.162
16,2018-08-31,001605.OF,1.072
17,2018-09-28,001605.OF,1.052
18,2018-10-31,001605.OF,0.954
19,2018-11-30,001605.OF,0.99
20,2018-12-28,001605.OF,0.961
21,2019-01-31,001605.OF,1.023
22,2019-02-28,001605.OF,1.116
23,2019-03-29,001605.OF,1.211
24,2019-04-30,001605.OF,1.218
25,2019-05-31,001605.OF,1.159
26,2019-06-28,001605.OF,1.219
27,2019-07-31,001605.OF,1.286
28,2019-08-30,001605.OF,1.327
29,2019-09-30,001605.OF,1.347
30,2019-10-31,001605.OF,1.39
31,2019-11-29,001605.OF,1.381
32,2019-12-31,001605.OF,1.499
33,2020-01-23,001605.OF,1.521
34,2020-02-28,001605.OF,1.582
35,2020-03-31,001605.OF,1.455
36,2020-04-30,001605.OF,1.565
37,2020-05-29,001605.OF,1.624
38,2020-06-30,001605.OF,1.858
39,2020-07-31,001605.OF,2.14
40,2020-08-31,001605.OF,2.188
41,2020-09-30,001605.OF,2.132
42,2020-10-30,001605.OF,2.206
43,2020-11-30,001605.OF,2.351
44,2020-12-31,001605.OF,2.518
45,2021-01-29,001605.OF,2.762
46,2021-02-26,001605.OF,2.79
47,2021-03-31,001605.OF,2.667
48,2021-04-30,001605.OF,2.705
49,2021-05-31,001605.OF,2.775
50,2021-06-30,001605.OF,2.836
51,2021-07-30,001605.OF,2.657
52,2021-08-31,001605.OF,2.72
53,2021-09-30,001605.OF,2.62
54,2021-10-29,001605.OF,2.601
55,2021-11-30,001605.OF,2.581
56,2021-12-31,001605.OF,2.497
57,2022-01-28,001605.OF,2.292
58,2022-02-28,001605.OF,2.261
59,2022-03-01,001605.OF,2.263
