,time,thscode,netAssetValue
0,2017-04-28,001552.OF,0.7227
1,2017-05-31,001552.OF,0.7503
2,2017-06-30,001552.OF,0.7795
3,2017-07-31,001552.OF,0.8212
4,2017-08-31,001552.OF,0.8787
5,2017-09-29,001552.OF,0.8574
6,2017-10-31,001552.OF,0.8629
7,2017-11-30,001552.OF,0.8797
8,2017-12-29,001552.OF,0.8356
9,2018-01-31,001552.OF,0.8759
10,2018-02-28,001552.OF,0.789
11,2018-03-30,001552.OF,0.7616
12,2018-04-27,001552.OF,0.7418
13,2018-05-31,001552.OF,0.7178
14,2018-06-29,001552.OF,0.6658
15,2018-07-31,001552.OF,0.6802
16,2018-08-31,001552.OF,0.6604
17,2018-09-28,001552.OF,0.6849
18,2018-10-31,001552.OF,0.6832
19,2018-11-30,001552.OF,0.6886
20,2018-12-28,001552.OF,0.639
21,2019-01-31,001552.OF,0.6906
22,2019-02-28,001552.OF,0.8537
23,2019-03-29,001552.OF,0.9044
24,2019-04-30,001552.OF,0.8922
25,2019-05-31,001552.OF,0.8102
26,2019-06-28,001552.OF,0.8871
27,2019-07-31,001552.OF,0.8963
28,2019-08-30,001552.OF,0.8688
29,2019-09-30,001552.OF,0.8768
30,2019-10-31,001552.OF,0.8702
31,2019-11-29,001552.OF,0.8472
32,2019-12-31,001552.OF,0.9506
33,2020-01-23,001552.OF,0.9109
34,2020-02-28,001552.OF,0.8959
35,2020-03-31,001552.OF,0.8349
36,2020-04-30,001552.OF,0.8655
37,2020-05-29,001552.OF,0.8283
38,2020-06-30,001552.OF,0.9041
39,2020-07-31,001552.OF,1.0893
40,2020-08-31,001552.OF,1.1189
41,2020-09-30,001552.OF,1.088
42,2020-10-30,001552.OF,1.0567
43,2020-11-30,001552.OF,1.1289
44,2020-12-31,001552.OF,1.1202
45,2021-01-29,001552.OF,1.0494
46,2021-02-26,001552.OF,1.0357
47,2021-03-31,001552.OF,0.9735
48,2021-04-30,001552.OF,0.9565
49,2021-05-31,001552.OF,1.0343
50,2021-06-30,001552.OF,0.986
51,2021-07-30,001552.OF,0.9013
52,2021-08-31,001552.OF,0.9627
53,2021-09-30,001552.OF,0.9796
54,2021-10-29,001552.OF,0.9541
55,2021-11-30,001552.OF,0.9476
56,2021-12-31,001552.OF,0.9975
57,2022-01-28,001552.OF,0.9306
58,2022-02-28,001552.OF,0.897
59,2022-03-01,001552.OF,0.9056
